g__UBA8190	45326
g__Prolixibacter	40036
g__CG2-30-53-67	29560
g__UBA946	20866
g__AC-51	1009223
g__QHVH01	236704
g__RPRB01	761586
g__Gp6-AA38	438049
g__WS-3	103539
g__SXYR01	145684
g__Inhella	27029
g__Breoghania	13618
g__Caenibius	47056
g__Palsa-1033	241906
g__PSRF01	958545
g__VBDY01	45867
g__1-14-0-20-46-22	5325
g__UBA4626	28521
g__QHXN01	409034
g__UBA1712-A	43593
g__Rivibacter	29866
g__40CM-3-55-5	722196
g__Gp1-AA124	591838
g__Nevskia	68666
g__MT45	62807
g__2-12-FULL-62-58	301848
g__Sediminispirochaeta	15048
g__UBA1380	21693
g__RUG740	182796
g__UBA2289	11376
g__Domibacillus	5049
g__UBA647	9214
g__UBA2866	255810
g__UBA7332	7484
g__Anaerosporomusa	10166
g__UBA696	25680
g__UBA3774	16447
g__QALA01	8838
g__UBA1254	13505
g__UBA3753	39703
g__UMGS1648	13614
g__HOT-345	224002
g__Sodalis	736
g__SKTA01	8507
g__UBA1318	15381
g__Caviibacter	4806
g__ZOR0006	2868
g__2011-GWC2-44-17	22389
g__F0058	102871
g__UBA10988	6897
g__UBA1103	48861
g__Palsa-742	90869
g__Arsenophonus	3569
g__Caloranaerobacter	4035
g__Fastidiosipila	9898
g__Miniphocibacter	2885
g__RHOV01	2964
g__RQZE01	7524
g__CR-4	7120
g__JdFR-76	4680
g__RUG844	17998
g__UBA153	4966
g__UBA7862	11299
g__DTU063	16256
g__UBA6120	5712
g__UBA1038	80845
g__UBA6770	50059
g__Massilibacillus	23890
g__SLNM01	1730
g__UBA4080	4540
g__2-01-FULL-66-17	20141
g__AABM5-125-24	16598
g__UBA5745	13596
g__SFRY01	272562
g__Vagococcus	31226
g__GWA1-52-35	8945
g__PMMR1	42699
g__BGMRC-2031	5570
g__Palsa-881	70683
g__Rhodopila	408716
g__GCA-2729515	55003
g__Abyssibacter	46424
g__CAU-1509	8054
g__D4M1	8039
g__Pelagibacterium	65234
g__Euzebya	58093
g__SW132	33240
g__Oceanococcus	10864
g__SKKL01	42091
g__GCA-2683405	5960
g__Marinovum	46146
g__GW928-bin9	21887
g__GCA-2683825	29764
g__SYFR01	20628
g__SZUA-265	96144
g__Robiginitalea	51533
g__Algiphilus	32646
g__B15-G4	50832
g__GCA-2727315	44382
g__GCA-2686595	14008
g__Sorangium	77158
g__UBA11236	14127
g__Palsa-461	92238
g__PALSA-555	508219
g__UBA12015	57144
g__SMWR01	35774
g__SCVA01	11773
g__Flaviramulus	4356
g__GCA-2862085	64730
g__Marinoscillum	33425
g__Panacagrimonas	16908
g__BBD-1991-14	38742
g__Rickettsiella	32412
g__PGZG01	3982
g__Methylosinus	70205
g__SCAWS-G2	155693
g__SXNL01	53212
g__Casp-actino8	558581
g__SIRW01	101387
g__HS-T3	3536
g__Thalassobaculum	18184
g__UBA5047	35368
g__Litorimonas	46966
g__Alteridesulfovibrio	6189
g__Pannonibacter	7292
g__Desulfatirhabdium	13505
g__Euryhalocaulis	13771
g__Parashewanella	2745
g__Aliifodinibius	27817
g__FL481	16565
g__PCPOR2b	26092
g__Nitriliruptor	14915
g__Nisaea	34232
g__RCIZ01	74103
g__Sinobacterium	3946
g__SLSW01	16781
g__Hoeflea	85317
g__Ekhidna	24134
g__Zhongshania	20641
g__UBA5628	3060
g__UBA9160	169284
g__Desulfocurvibacter	4437
g__UBA10347	131047
g__F1-20-MAGs016	92696
g__UBA4763	7448
g__Reichenbachiella	17317
g__BBD-1991-12	14401
g__41-12-T18	6101
g__Emcibacter	9053
g__Ketobacter	86835
g__J057	24532
g__UBA3534	2039
g__Gp1-AA145	1461250
g__UBA525	13895
g__FDC440	3356
g__PWPS01	25286
g__UBA685	15530
g__UBA6163	94364
g__ZODW24	5998
g__UBA6601	18251
g__UBA10348	70953
g__Aureicoccus	9839
g__UBA10426	3129
g__UBA4419	15042
g__Teredinibacter	19480
g__RPRC01	37859
g__GCA-2712005	13546
g__UBA1850	2436
g__GCA-2683315	21001
g__Palsa-343	404364
g__B22-G1	22525
g__UBA8515	35109
g__GCA-2737125	49656
g__55-13	24374
g__J089	5429
g__GCA-2686765	18428
g__J017	9083
g__QNYK01	18910
g__F1-120-MAGs170	118839
g__B36-G15	1783
g__Pleionea	5506
g__UBA1163	976994
g__MSPOR6	9175
g__SHLQ01	97562
g__GCA-2687515	95615
g__UBA6620	32916
g__2-12-FULL-69-37	30321
g__Gp18-AA60	535032
g__HK1	10029
g__RBG-16-68-14	60889
g__Palsa-187	732008
g__Caldithrix	19434
g__B21-G16	5744
g__SORT01	11704
g__B26-G9	4771
g__SYGV01	22108
g__UBA8248	32096
g__GCA-2726205	8154
g__B5-G15	6547
g__J093	23438
g__BD2-11	15048
g__UBA1146	17054
g__Aliiglaciecola	5395
g__2-02-FULL-65-29	558436
g__UBA489	10547
g__SZUA-254	21268
g__Bog-1524	142434
g__ARS50	13196
g__ESL0073	2681
g__SBBH01	5681
g__UBA8477	55058
g__SM23-31	14546
g__Bin87	19463
g__2-02-FULL-47-50	34351
g__D2-FULL-39-29	13317
g__AAA044-D11	270081
g__AG-432-D11	1038
g__B62-G9	25891
g__SMXL01	4749
g__J110	4188
g__Diplorickettsia	382
g__Zobellella	664
g__Gloeocapsa	8159
g__Aliiroseovarius	19059
g__Bin98	3943
g__SZUA-601	1952
g__UBA11393	17231
g__UBA12403	1968
g__UBA4665	24091
g__ARS1403	38943
g__M1803	39899
g__CCP5	6021
g__J045	13825
g__UBA5811	754
g__UBA2339	4986
g__Bog-1198	2277310
g__AG-409-P01	1715
g__ZC4RG38	4272
g__SLDG01	1929
g__Rubidibacter	1109
g__GCA-2402105	9853
g__B1Sed10-187	14553
g__GCA-2728275	37218
g__SBBF01	5995
g__Beggiatoa	5513
g__Bin76	16778
g__Bradymonas	2577
g__Inmirania	6113
g__F0540	6693
g__QQVD01	28567
g__UBA956	52486
g__Silanimonas	36347
g__UBA284	21557
g__GCA-2401635	14687
g__SG8-38	369722
g__SMWZ01	59911
g__GCA-2686265	40812
g__QFOR01	9723
g__Hansschlegelia	38977
g__Halobacillus	5137
g__UBA1994	83279
g__Aegiribacteria	44172
g__GLO-3	21712
g__BM303	9777
g__Fen-178	577967
g__DC0425bin3	4299
g__UBA12471	4448
g__UBA2361	8751
g__Ruegeria	67643
g__CSBr16-161	22355
g__Sedimentitalea	5603
g__R2A62	9681
g__GCA-2696645	42544
g__SPBQ01	48299
g__SYDY01	13339
g__SURF-15	71161
g__UBA1149	21322
g__UBA8621	896504
g__Thiogranum	127484
g__Tenderia	20579
g__SDNM01	44020
g__URHD0088	532552
g__FEN-1297	30171
g__Fen-1308	41642
g__Alkalinema	6733
g__GWF2-33-9	2411
g__2-01-FULL-43-22	14952
g__SP202	9073
g__Pseudobacteriovorax	27396
g__MEBICO9517	16954
g__Croceicoccus	42721
g__Aliikangiella	18504
g__QNFN01	13008
g__B3-Chlor	33774
g__NORP154	12399
g__Methylomirabilis	186367
g__Pseudaestuariivita	9885
g__JSC-12	5424
g__CAADGU01	66927
g__MP8T-1	39733
g__M269	3320
g__UBA7445	6301
g__Tamilnaduibacter	1940
g__Thalassobacter	55873
g__Gloeobacter	21360
g__BMS3Abin08	5215
g__Propioniciclava	175231
g__PUNK01	4583
g__Fimbriiglobus	161283
g__Roseobacter	22738
g__Elainella	17652
g__AG-363-J23	2785
g__UBA6940	10565
g__PSPT01	12887
g__Spirulina	4458
g__Fulvimonas	8791
g__Uliginosibacterium	57762
g__M0103	33728
g__Egibacter	10856
g__Acaryochloris	12697
g__SM23-62	96640
g__UBA4036	10320
g__B75-G9	2307
g__Bin80	9950
g__Oceaniglobus	18009
g__Amoebophilus	12324
g__Pararhodobacter	88672
g__SG8-40	114823
g__SM23-28-2	67035
g__UBA12247	24050
g__SLKC01	5960
g__Gemmata	248514
g__Oligoflexus	20367
g__Sulfurivermis	32416
g__YD0425bin50	10116
g__Myxococcus	40001
g__AV40	915989
g__SKUL01	4928
g__UBA10107	7281
g__Chroogloeocystis	33565
g__LPB0005	1693
g__Neoasaia	843
g__Sulfuriflexus	19058
g__F1-120-MAGs118	32457
g__Pseudohaliea	12524
g__Zymobacter	842
g__Plesiocystis	14818
g__GW2011-AR15	23897
g__Thermosulfidibacter	2235
g__Enhygromyxa	25473
g__SXOX01	16007
g__GCA-2863065	10459
g__Fabibacter	69199
g__SZUA-611	994
g__UBA5868	11437
g__AG-363-B04	2131
g__YB12-FULL-65-16	57180
g__Aquabacter	56120
g__PWTC01	471
g__DG1235	16465
g__1-14-2-50-48-13	4409
g__Zhengella	72278
g__UBA5109	125346
g__Pseudophaeobacter_A	2878
g__J090	7360
g__E44-bin39	11524
g__Pacificitalea	9956
g__YA12-FULL-48-11	55042
g__T3SED10-47	12937
g__Rhodovarius	14886
g__SZUA-381	19137
g__B1Sed10-231	14115
g__Hanstruepera	6679
g__Glo-17	33968
g__Rs1	5308
g__BM523	3794
g__BMS3Bbin11	33764
g__UBA6502	8382
g__PGYV01	8950
g__BM002	386362
g__UBA9973	195081
g__SZUA-521	60132
g__Roseimaritima	28281
g__Simiduia	2678
g__UBA7949	30574
g__CG1-02-47-40	4452
g__UBA931	9410
g__SZUA-272	7764
g__QHXZ01	37400
g__SZUA-250	27907
g__IMCC2047	17036
g__Polymorphobacter	17535
g__SMWT01	12164
g__Malaciobacter	14397
g__PGYQ01	2378
g__UBA2780	6726
g__Nitrococcus	9982
g__SKRR01	36472
g__Planctopirus	17341
g__Bernardetia	22745
g__AV80	1054358
g__SCTJ01	9112
g__Ectothiorhodosinus	4074
g__Falsochrobactrum	6902
g__Cyanobium	24770
g__SXOB01	8297
g__Methanolacinia	6934
g__B30-G16	9223
g__SZUA-186	76312
g__40CM-68-15	562113
g__Gelidibacter	34873
g__Ehrlichia	2172
g__UBA4416	172885
g__UM-FILTER-47-13	15891
g__Marinicaulis	48808
g__Hydrocarboniphaga	25208
g__MED-G105	5743
g__SZUA-217	64799
g__ZC4RG35	16659
g__RR4-38	5324
g__Tahibacter	62472
g__Magnetovibrio	37348
g__UBA2664	47495
g__PHEG01	4418
g__GCA-2748265	1066
g__Endoriftia	3181
g__UBA828	6052
g__Arenicella	80737
g__2-01-FULL-39-10	8868
g__Eudoraea	40934
g__2-02-FULL-66-14	244974
g__02-FULL-45-17b	9354
g__Exiguobacterium_A	12852
g__Salinivirga	11334
g__SZUA-3	13155
g__Parendozoicomonas	5728
g__UBA2774	8740
g__UBA12567	44642
g__UBA6899	24270
g__Aurantimonas	21495
g__Hasllibacter	3133
g__Roseivirga	42751
g__Zunongwangia	36529
g__SKVR01	20555
g__UBA5343	7770
g__Sediminitomix	3593
g__SZUA-229	37531
g__GCA-2716585	7091
g__Wenxinia	5008
g__SCRA01	17083
g__F1-120-MAGs238	10482
g__UBA1494	10755
g__UCB3	28804
g__Solidesulfovibrio	44136
g__PWHG01	6003
g__CG1-02-39-14	7385
g__Leptolinea	12129
g__UTCFX2	33518
g__PLOWO2-02-64-14	121295
g__DP16D-bin41	17125
g__DP-19	150586
g__1-14-0-20-45-15	24615
g__UBA4506	15526
g__SW121	1286
g__O2-12-FULL-27-8	3087
g__Haliscomenobacter	94596
g__SXOA01	232955
g__Flammeovirga	17134
g__SZUA-41	5583
g__SM23-30	29946
g__Meinhardsimonia	3874
g__2-01-FULL-45-10-A	7435
g__J061	11182
g__UBA4744	37720
g__SZUA-87	20924
g__ASMP01	19243
g__J029	6591
g__SXXK01	240424
g__UBA4660	54318
g__Desulfoluna	16195
g__1-14-0-10-34-76	8491
g__Raphidiopsis	9238
g__JdFR-85	2899
g__FEN-1099	16327
g__PDQE01	459
g__Caedimonas	11612
g__GCA-2746155	13108
g__GCA-2707495	5620
g__NICIL-2	9058
g__UBA9547	12727
g__Thermobaculum	30393
g__Tistrella	10369
g__SLPQ01	10535
g__Bin127	10701
g__Tranquillimonas	5296
g__Aureitalea	13123
g__GCA-2695345	2839
g__Jhaorihella	5817
g__Roseicitreum	5978
g__T33-2	3407
g__SKHV01	17365
g__UBA5794	16229
g__Ponticaulis	44944
g__SXLG01	49266
g__Albimonas	16847
g__MYP11	4475
g__Chromohalobacter	6412
g__GTF-13	2226
g__UBA3077	22706
g__TMED27	15463
g__Acuticoccus	15532
g__Aquiluna	390251
g__Cobetia	17678
g__Thiomargarita	21633
g__Vagococcus_A	5451
g__SHND01	55925
g__Anaerospora	21984
g__SCUS01	111490
g__FW602-bin22	59573
g__Vogesella	35231
g__UBA3442	38737
g__Owenweeksia	22991
g__UBA4166	2556
g__MLS-D	6568
g__R142	11108
g__Dasania	7922
g__Halomicroarcula	37684
g__BAIKAL-G1-2R	79667
g__JdFR-43	7993
g__Kordia	13834
g__UBA2033	52994
g__Anaplasma	373
g__Ha5	887
g__Puniceibacterium	37401
g__CG2-30-34-30	19585
g__UBA2775	25286
g__Pacificibacter	2323
g__CR-1	10338
g__Prochlorothrix	4444
g__SXRM01	13818
g__Roseivivax	9163
g__Boseongicola	37662
g__UBA6680	7034
g__Granulicella_A	22115
g__Pelagimonas	9982
g__Cribrihabitans	3197
g__GWA2-47-10	7665
g__Albibacillus	32510
g__UBA7526	2479
g__UBA7236	73192
g__SLPV01	4981
g__QMZP01	5541
g__SYAK01	10543
g__SZUA-547	4688
g__J64-1	15477
g__SZUA-592	10293
g__UBA3362	61020
g__SLPX01	11430
g__1-14-0-65-60-17	11515
g__PWKZ01	6222
g__E44-bin32	116274
g__NP1466	17991
g__Palsa-360	997295
g__UBA1450	52610
g__SKZT01	15509
g__QEVD01	72775
g__J050	39068
g__T3Sed10-183	2832
g__GCA-2400975	6150
g__Gp22-AA3	236349
g__GCA-2705995	7250
g__PWVB01	76426
g__B28-G17	12526
g__UBA1515	1233
g__UBA6262	2209
g__AWTP1-13	505584
g__IMCC26207	49347
g__Glycomyces	18237
g__B39-G9	31883
g__J054	34085
g__GCA-2753745	7838
g__SLRI01	52422
g__HEL-GB-B	10238
g__CSP1-4	107700
g__SZUA-182	5470
g__HRBIN17	45677
g__Bin134	45547
g__SKYU01	15258
g__Starkeya	7013
g__Caminicella	1851
g__UBA12223	3204
g__SKVJ01	38254
g__Litorimicrobium	2255
g__Jejuia	6926
g__Zhouia	1292
g__R2A130	37542
g__Robertkochia	2080
g__Sulfuritalea	380759
g__SLMF01	20475
g__Achromatium	7762
g__Pseudodesulfuromonas	3998
g__SURF-40	17971
g__QHVT01	301704
g__Poseidonocella	2961
g__Ferroglobus	1589
g__Pseudoprimorskyibacter	2187
g__Fen-455	396541
g__GWF2-30-66	4674
g__56-14-T64	7941
g__T1Sed10-97	7225
g__Azorhizobium	16161
g__MVCS01	3823
g__UBA6492	26807
g__PMG-095	419361
g__SCUD01	171072
g__Perlucidibaca	28030
g__Geminisphaera	43421
g__CFX5	170066
g__SG8-41	550834
g__UBA1147	6274
g__Bog-366	509664
g__Aurantibacter	3031
g__Inquilinus	153113
g__A52C2	25258
g__Ahrensia	5978
g__Naumannella	6077
g__Halopenitus	2421
g__SXOO01	10593
g__UBA7239	30300
g__W-Chloroflexi-9	22739
g__Protochlamydia	15540
g__Kuenenia	19157
g__Robiginitomaculum	10159
g__UBA10030	15058
g__WMHbin7	5795
g__Hirschia	11579
g__SURF-60	12041
g__Synechococcus	11995
g__Hormoscilla	8094
g__Macrococcus_B	587
g__20CM-4-69-16	551659
g__Gloeothece	7804
g__AG41	1586006
g__GAS188	499636
g__Mor1	113107
g__UBA472	21928
g__UBA1238	9928
g__NS-102	76401
g__Bog-375	746856
g__V1-115	22351
g__HRBIN30	96578
g__J108	11543
g__2-01-FULL-56-20	6100
g__LZORAL124-64-63	15633
g__SM23-81	12949
g__Carboxydocella	2358
g__SG8-4	160971
g__Sulfuritortus	11507
g__Halocynthiibacter	4431
g__Marinicauda	12900
g__Gracilimonas	32054
g__Pseudosphingobacterium	10935
g__UBA7672	181849
g__RUG334	170796
g__UBA4459	23148
g__Capsulimonas	167857
g__Simkania	26022
g__CAADGN01	14800
g__SSS58A	43418
g__Parvibaculum	94271
g__Blastopirellula	14263
g__Natranaerobius	1234
g__Palsa-1400	439341
g__CSBr16-110	11448
g__CR02bin9	34523
g__UBA2262	64304
g__J153	20441
g__UBA2284	45455
g__UBA1977	3493
g__SKSP01	63786
g__MONJU	46848
g__GWB1-41-6	9037
g__Eisenibacter	1794
g__GCA-2746365	85568
g__Roseofilum	3531
g__UBA2562	2736
g__QNEE01	5030
g__UBA5859	2090
g__HRBIN26	18223
g__NZBF01	2494
g__Marinifilum	17552
g__FEB-12	26747
g__Sulfuricurvum	49639
g__B8-G4	27507
g__Rubrivirga	51516
g__Neochlamydia	11528
g__SKLC01	11863
g__BMS3Bbin07	4975
g__Saccharophagus	2785
g__UBA10425	1002
g__CF-16	209507
g__UBA1140	40572
g__GWA2-49-15	6097
g__Methanocella	9376
g__F1-120-MAGs055	43924
g__QNFC01	10191
g__UphvI-Ar2	18631
g__AC-52	65780
g__T3Sed10-241	16399
g__SXHM01	12728
g__UBA1926	13626
g__OACT-916	25123
g__HLUCCA09	12080
g__Motiliproteus	23452
g__DTU012	9414
g__RHLJ01	4773
g__UBA2779	21218
g__Bowmanella	1299
g__UBA7800	37237
g__UBA2392	80982
g__Roseitalea	8845
g__Rhodospirillum	4948
g__UBA12327	14597
g__SKYG01	3132
g__B10-G4	23109
g__SXXH01	38174
g__SXPK01	23414
g__GWA2-47-26	7456
g__LSR1	34953
g__MedPE-SWsnd-G2	1757
g__SZUA-411	4133
g__SKNY01	4293
g__SZUA-185	42201
g__RH-chloro-G1	27052
g__AG-409-O23	2113
g__GCA-002401385	5402
g__Fen-999	69095
g__40CM-2-53-6	1268396
g__Rhodocista	9374
g__QGON01	46525
g__SLMC01	15059
g__Thiocapsa	89827
g__Nitratiruptor	5008
g__O2-12-FULL-43-9	5026
g__NIC37A-2	39762
g__Sandaracinus	64682
g__OLB8	94446
g__UBA492	6291
g__BMS3Abin09	4704
g__Marimonas	20876
g__UBA11865	56643
g__UBA4053	3338
g__1162T-S-0a-05	2916
g__WS-8	68951
g__Methanogenium	5330
g__UBA4732	593732
g__QNXT01	2849
g__Pseudoxanthobacter	9332
g__GWC2-36-17	3582
g__Methyloumidiphilus	58389
g__Thioflexothrix	2548
g__GCA-2684405	10219
g__UBA7366	4597
g__Methanothermococcus	1202
g__GCA-2707695	2442
g__AP-16	623287
g__LSUCC0057	8064
g__TFI-002	4196
g__UBA4575	33566
g__UBA6168	66394
g__Flavimaricola	15043
g__UBA2232	51221
g__J033	39273
g__UBA7600	197109
g__Parvibium	6715
g__Marinobacterium	39791
g__GCF-000787395	38791
g__FEN-672	23774
g__O2-12-FULL-59-9	6813
g__PALSA-743	34574
g__Mariprofundus	57124
g__O2-12-FULL-45-9	3428
g__GCA-2748355	5287
g__UBA10428	27155
g__Varunaivibrio	7815
g__J134	3045
g__Raineya	11116
g__UBA6920	10874
g__Cognatishimia	11670
g__JL08	8661
g__F1-140-MAGs142	14357
g__PCC-7336	4221
g__Mizugakiibacter	16360
g__2-02-FULL-36-13	7159
g__BM509	13652
g__UBA2466	22654
g__Halobacteriovorax	6078
g__SKOZ01	15286
g__T1SED10-81	14519
g__Microbispora	46823
g__2-12-FULL-64-23	258360
g__UBA11400	13775
g__Labedaea	10653
g__XYD2-FULL-50-16	4584
g__UBA1565	31748
g__GCA-2686065	2136
g__UTPRO2	283440
g__UBA543	3484
g__Labilithrix	296772
g__PALSA-1355	123272
g__UBA1195	17674
g__UBA918	9512
g__Bin55	3960
g__ZC4RG25	132578
g__BHEP01	4931
g__Ichthyenterobacterium	5048
g__Mangrovimonas	3505
g__Bog-756	374127
g__UBA9942	60008
g__Rheinheimera	28623
g__UBA2400	15217
g__IMCC34051	4799
g__UBA7957	5665
g__Oceanicola	28674
g__SZUA-467	5543
g__Arcobacter	7712
g__GWF2-39-127	6369
g__UBA10507	6508
g__JS7-9	4129
g__Chrysiogenes	2602
g__21-14-all-39-27	12183
g__Iodobacter	11316
g__Rhodoplanes	449232
g__B1SED10-159	5324
g__BIN-L-1	139008
g__PCC-6312	2680
g__CG2-30-70-394	21591
g__Bin125	13283
g__SURF-12	36614
g__B63	42811
g__E85	5076
g__Collimonas	47160
g__GCA-2686955	8328
g__UBA4408	21813
g__SYOC01	345530
g__UBA4655	64951
g__CNM695-12	4124
g__AG-409-G20	1179
g__T3Sed10-140	19764
g__Fen-1362	74615
g__Oleiphilus	6084
g__Syntrophobacter	28871
g__RDXG01	1918
g__HMF8227	710
g__SLSJ01	2426
g__M2408	6964
g__Methanomethylicus	10006
g__Bin95	21481
g__UBA3076	62545
g__UBA2329	43574
g__Aminivibrio	117283
g__OLB9	154627
g__SXOD01	8708
g__Thiohalobacter	26264
g__SPJV01	8938
g__Aestuariivita	13311
g__UBA1568	57929
g__GWC2-42-11	9201
g__SXNM01	6869
g__UBA1842	4507
g__UBA6092	48188
g__UBA5616	18425
g__Flaviaesturariibacter	26740
g__Thermodesulfatator	4996
g__SURF-10	14988
g__Actinomycetospora	129971
g__BM004	198219
g__Seleniibacterium	6667
g__UBA11579	49830
g__LW23	22334
g__UBA4656	39254
g__PEXW01	5561
g__RBG-16-51-14	22100
g__Pirellula	76021
g__SZUA-149	14257
g__SCTA01	3097
g__PIVX01	3662
g__Ga0077550	66032
g__UM-FILTER-63-12	70490
g__GWA2-46-9	10897
g__UBA4473	11099
g__UBA7879	2838
g__GAS474	13511
g__J032	7658
g__AC-67	178064
g__34-128	224866
g__ANT-B6	3486
g__UBA6059	8354
g__SLCP01	4891
g__WD2A32	11439
g__Granulosicoccus	95815
g__ECT2AJA-110-A	9966
g__Salinihabitans	3345
g__UBA1550	34232
g__Rhodovibrio	5237
g__SLRW01	4239
g__TA-20	73948
g__SLMP01	4301
g__PUML01	7019
g__UBA5078	80973
g__PGYT01	8091
g__TH137	87733
g__UBA11386	42389
g__Desulfatibacillum	22260
g__SAT2731	1546
g__Thalassococcus	6753
g__Tol-SR	29863
g__J111	61267
g__Chitinispirillum	14920
g__Thiolapillus	15185
g__Lenti-01	109492
g__J094	2694
g__GCA-2774365	10252
g__UBA1756	44533
g__J044	7854
g__UBA1943	28840
g__UBA2136	15134
g__GCA-2685935	11826
g__O2-FULL-52-10	7390
g__RBG-13-39-12	23971
g__SCBR16-9	4847
g__Bog-515	38162
g__Kerstersia	2029
g__2-12-FULL-60-19	111662
g__SLRQ01	4243
g__Goodfellowiella	27475
g__UBA7330	12407
g__PALSA-1495	7094
g__Sinomicrobium	3323
g__UBA2256	30758
g__ISS155	3570
g__2-01-FULL-52-15	3833
g__GW2011-AR10	8235
g__Desulfonatronum	22351
g__Psittacicella	1121
g__SURF-43	35910
g__PALSA-1178	5136
g__Thermosynechococcus	975
g__UBA4486	9188
g__Diaphorobacter	66176
g__Pseudobdellovibrio	32871
g__GWC2-37-13	87627
g__SZUA-51	16482
g__Methylogaea	16588
g__HRBIN15	19885
g__ZC4RG30	140811
g__GCA-2400775	5226
g__SZUA-116	37991
g__41T-STBD-0c-01a	176744
g__UBA2156	64510
g__QNYZ01	32883
g__Desulfosarcina	99427
g__SZUA-605	9844
g__UBA9214	209519
g__SG8-13	112078
g__MADRE2	10445
g__M0108	41130
g__R-RK-3	65104
g__SZUA-140	23160
g__RBG-13-49-15	31783
g__UBA11574	233821
g__4572-123	52314
g__GCA-2707785	6936
g__Verrucobacter	18413
g__QNYL01	21994
g__UBA8403	2288
g__BM515	1985
g__Paraliobacillus	611
g__Croceitalea	2260
g__Marivivens	32025
g__Rubrimonas	23586
g__N074bin48	4495
g__Bacterioplanes	1978
g__Moorea	15517
g__Silicimonas	17534
g__VBWC01	17344
g__CG08-08-20-14	8306
g__B47-G6	28251
g__Lewinella	57018
g__Rubinisphaera	22427
g__Meridianimaribacter	3818
g__SXHT01	35475
g__GWB1-54-5	18398
g__SBBT01	14332
g__GCA-2746115	3415
g__Rubrobacter	195436
g__RCC1774	4357
g__21-14-all-47-17	16586
g__B111-G9	52381
g__PRO5	10413
g__CR04bin15	12105
g__UBA3940	36186
g__Lishizhenia	3833
g__QNZT01	3793
g__SZUA-146	9388
g__PLA5	61283
g__J023	46090
g__SXRF01	9981
g__Monaibacterium	3269
g__Flavilitoribacter	80252
g__ZC4RG24	210727
g__GCA-2401685	10366
g__DTU010	16235
g__UBA11346	12185
g__Azoarcus	16367
g__Sedimentisphaera	5537
g__M3007	241016
g__Oceanicella	3602
g__UBA2638	5903
g__GCA-2747955	881
g__UBA6910	40429
g__SZUA-150	7293
g__UM-FILTER-65-15	63240
g__UBA4581	2165
g__SLCJ01	8406
g__Cumulibacter	9807
g__2-12-FULL-37-12	13107
g__UBA4810	109459
g__Crenothrix	12979
g__Geothermobacter	6496
g__Koribacter	187041
g__PLOWO2-12-38-17	24486
g__UBA5793	42160
g__Anaerohalosphaera	11808
g__Haloplasma	1941
g__Schlegelella	30266
g__Desulfopila	29685
g__Schlesneria	91445
g__HTCC5015	2635
g__Xenococcus	14353
g__UTBCD1	426498
g__Arcticibacterium	10541
g__CAADGA01	13377
g__SLDF01	9411
g__CSSed11-55	17770
g__Parvularcula	18334
g__UBA5972	22644
g__UBA996	5642
g__Fen-1273	111579
g__UBA5336	6055
g__AU392	3330
g__SZUA-42	22101
g__Ga0077529	38645
g__SKNL01	18130
g__B12-G4	20643
g__UBA9033	19108
g__SKGZ01	1627
g__F1-20-MAGs160	191608
g__ATN2	53637
g__Sagittula	5409
g__F1-80-MAGs062	24616
g__FEN-1139	115356
g__BOG-932	136016
g__Cesiribacter	7328
g__SLSR01	2240
g__UBA10452	716563
g__UBA927	11231
g__Berkiella	6900
g__NML-160184	3775
g__SG-bin7	9062
g__UBA3535	1775
g__MM1	11227
g__UBA5261	38118
g__Micavibrio_A	1692
g__UBA1609	4584
g__B3-G11	20187
g__M0029	64686
g__Vannielia	4424
g__SG8-30	123510
g__SZUA-38	3898
g__WD3A24	56924
g__Ancylobacter	14027
g__Pleurocapsa	92554
g__Stanieria	7055
g__J002	7925
g__Thiothrix	74574
g__J046	26033
g__B3-JM-08	14593
g__Imtechella	776
g__XYB1-40-15	12506
g__2-01-FULL-39-13	6022
g__SCTL01	210372
g__VFMC01	115651
g__Bellilinea	68365
g__Cryptosporangium	57612
g__UBA1664	5191
g__GCA-2747035	2052
g__BMS3Bbin01	16382
g__Neorickettsia	675
g__GCA-2708415	8376
g__Hartmannibacter	7087
g__Marinactinospora	1245
g__U0105	1288
g__Electrothrix	13665
g__Salinivenus	36517
g__UBA6912	45617
g__UBA5861	6180
g__SZUA-24	21899
g__Neomegalonema	2737
g__PCC-7375	23077
g__RUG369	294041
g__UBA2778	18697
g__Sulfopaludibacter	198389
g__B1SED10-16	22635
g__Acidothermus	19041
g__WDS2A16A	1235
g__SYLX01	6334
g__1-14-0-10-45-34	4316
g__Jiulongibacter	13234
g__XYD1-FULL-53-11	8140
g__JdFR-95	3837
g__OLB13	21874
g__Dactylosporangium	80556
g__Ponticoccus	1568
g__GWF2-39-15	1961
g__PWMY01	10377
g__XY-R5	1755
g__SZUA-232	8797
g__RBG-16-40-8	4689
g__PCC-7502	4888
g__Ktedonobacter	184456
g__Chamaesiphon	10575
g__UBA9655	24666
g__FREY01	2733
g__59-46-T64	1542
g__Planctomicrobium	39863
g__UBA6082	156505
g__GWF2-33-38	7429
g__QMZM01	1458
g__QWOQ01	55604
g__SG8-39	84235
g__GM2012	45249
g__SURF-5	12552
g__Desulfofustis	20070
g__Oscillochloris	40566
g__50-400-T64	48110
g__Myxosarcina	11352
g__Geminicoccus	48861
g__Desulfovermiculus	7627
g__B30-G6	178488
g__Delta-01	14038
g__Malacoplasma	5120
g__Leadbetterella	26211
g__RUG521	91217
g__UBA1719	3526
g__YIM-102668	6853
